#! FIELDS time rmsd rmsd_b
 0.000000 7.468091 2.881720
 0.020000 7.468347 2.882234
 0.040000 7.467714 2.881955
 0.060000 7.467841 2.881855
 0.080000 7.467200 2.882439
 0.100000 7.467378 2.882247
 0.120000 7.467268 2.880962
 0.140000 7.467597 2.881616
 0.160000 7.467232 2.881599
 0.180000 7.467335 2.880967
 0.200000 7.467444 2.881053
