#! FIELDS time rmsd rmsd_b
 0.000000 7.198795 3.109396
 0.020000 7.199066 3.109850
 0.040000 7.198391 3.109967
 0.060000 7.198411 3.109594
 0.080000 7.197800 3.110299
 0.100000 7.197940 3.110414
 0.120000 7.197785 3.109151
 0.140000 7.198054 3.109890
 0.160000 7.197668 3.109942
 0.180000 7.197876 3.109301
 0.200000 7.197753 3.109647
