#! FIELDS time rmsd rmsd_b
 0.000000 6.855627 1.787468
 0.020000 6.856481 1.787647
 0.040000 6.856196 1.788040
 0.060000 6.855788 1.787286
 0.080000 6.856178 1.786536
 0.100000 6.855545 1.787097
 0.120000 6.855610 1.787500
 0.140000 6.857127 1.786296
 0.160000 6.857525 1.786932
 0.180000 6.858381 1.786672
 0.200000 6.860154 1.787190
