#! FIELDS time rmsd rmsd_b
 0.000000 5.752240 2.740984
 0.020000 5.752887 2.741600
 0.040000 5.752331 2.741816
 0.060000 5.752170 2.741103
 0.080000 5.751849 2.740751
 0.100000 5.751890 2.740177
 0.120000 5.752221 2.739848
 0.140000 5.753410 2.739348
 0.160000 5.753063 2.739638
 0.180000 5.753510 2.738498
 0.200000 5.753976 2.738871
