#! FIELDS time rmsd rmsd_b
 0.000000 7.186974 3.214469
 0.020000 7.187143 3.214963
 0.040000 7.186573 3.214750
 0.060000 7.186911 3.214545
 0.080000 7.186171 3.214675
 0.100000 7.186503 3.214360
 0.120000 7.186241 3.214014
 0.140000 7.186223 3.214147
 0.160000 7.185734 3.214777
 0.180000 7.185706 3.213855
 0.200000 7.185251 3.213557
