#! FIELDS time rmsd rmsd_b
 0.000000 7.083314 1.192180
 0.020000 7.084131 1.192332
 0.040000 7.083851 1.192813
 0.060000 7.083475 1.192082
 0.080000 7.083875 1.191430
 0.100000 7.083329 1.192252
 0.120000 7.083400 1.192544
 0.140000 7.084889 1.191285
 0.160000 7.085307 1.191657
 0.180000 7.086139 1.191200
 0.200000 7.087897 1.191685
