#! FIELDS time rmsd rmsd_b
 0.000000 6.780190 1.473513
 0.020000 6.781156 1.473864
 0.040000 6.780803 1.474419
 0.060000 6.780576 1.473975
 0.080000 6.780726 1.473121
 0.100000 6.780284 1.473170
 0.120000 6.780296 1.473612
 0.140000 6.781726 1.472666
 0.160000 6.781949 1.473557
 0.180000 6.782715 1.472750
 0.200000 6.784398 1.472780
