#! FIELDS time rmsd rmsd_b
 0.000000 6.913830 3.279707
 0.020000 6.914057 3.280281
 0.040000 6.913480 3.280505
 0.060000 6.913690 3.280143
 0.080000 6.912956 3.280747
 0.100000 6.913203 3.280844
 0.120000 6.912981 3.279577
 0.140000 6.913130 3.280152
 0.160000 6.912628 3.280240
 0.180000 6.912617 3.279446
 0.200000 6.912205 3.279770
