#! FIELDS time rmsd rmsd_b
 0.000000 6.998947 1.284630
 0.020000 6.999857 1.284817
 0.040000 6.999399 1.285072
 0.060000 6.999235 1.285039
 0.080000 6.999328 1.284175
 0.100000 6.998973 1.283622
 0.120000 6.999014 1.283902
 0.140000 7.000431 1.283412
 0.160000 7.000596 1.283902
 0.180000 7.001383 1.282668
 0.200000 7.002966 1.282079
